FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
29-09-20,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5663,BHM,"Birmingham, AL",DFW,"Dallas/Fort Worth, TX",1130,1213,43,10,1223,1352,9,1328,1401,33,0,,0,118,108,89,597,33,0,0,0,0
27-12-21,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2147,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",2113,2316,123,20,2336,150,25,2325,215,170,0,,0,312,359,314,1916,16,0,47,0,107
24-03-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1834,CMH,"Columbus, OH",ATL,"Atlanta, GA",1729,,,,,,,1915,,,1,D,0,106,,,447,,,,,
14-09-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5357,LGA,"New York, NY",DAL,"Dallas, TX",650,646,-4,14,700,905,13,940,918,-22,0,,0,230,212,185,1381,,,,,
25-05-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2909,DCA,"Washington, DC",OKC,"Oklahoma City, OK",1540,1551,11,13,1604,1746,3,1755,1749,-6,0,,0,195,178,162,1158,,,,,
05-03-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1956,PHL,"Philadelphia, PA",MCO,"Orlando, FL",1543,1659,76,15,1714,1926,14,1821,1940,79,0,,0,158,161,132,861,64,0,3,0,12
02-11-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,477,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",1757,1811,14,11,1822,58,8,115,106,-9,0,,0,258,235,216,1947,,,,,
01-05-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2072,CLT,"Charlotte, NC",ORF,"Norfolk, VA",914,910,-4,15,925,1010,3,1022,1013,-9,0,,0,68,63,45,290,,,,,
28-12-20,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,634,SEA,"Seattle, WA",TPA,"Tampa, FL",2310,2308,-2,12,2320,711,4,730,715,-15,0,,0,320,307,291,2520,,,,,
01-04-21,JetBlue Airways,JetBlue Airways: B6,B6,20409,741,BOS,"Boston, MA",SRQ,"Sarasota/Bradenton, FL",1205,1458,173,13,1511,1817,5,1535,1822,167,0,,0,210,204,186,1220,0,0,0,0,167
15-04-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,355,PHX,"Phoenix, AZ",SNA,"Santa Ana, CA",1709,1716,7,10,1726,1824,4,1829,1828,-1,0,,0,80,72,58,338,,,,,
15-02-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1716,ATL,"Atlanta, GA",VPS,"Valparaiso, FL",2230,2225,-5,15,2240,2232,4,2238,2236,-2,0,,0,68,71,52,250,,,,,
16-04-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,703,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",1800,1835,35,25,1900,2007,6,1923,2013,50,0,,0,143,158,127,731,0,0,15,0,35
24-01-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5356,DEN,"Denver, CO",OKC,"Oklahoma City, OK",1051,1044,-7,19,1103,1318,4,1336,1322,-14,0,,0,105,98,75,495,,,,,
04-07-19,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5116,STL,"St. Louis, MO",DCA,"Washington, DC",1320,1314,-6,13,1327,1715,29,1626,1744,78,0,,0,126,210,168,719,0,0,78,0,0
25-11-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1627,DEN,"Denver, CO",PHX,"Phoenix, AZ",1546,1541,-5,27,1608,1751,4,1741,1755,14,0,,0,115,134,103,602,,,,,
05-11-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3047,LAX,"Los Angeles, CA",MCI,"Kansas City, MO",1910,1930,20,8,1938,22,4,15,26,11,0,,0,185,176,164,1363,,,,,
10-02-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2216,BNA,"Nashville, TN",ATL,"Atlanta, GA",1455,1506,11,6,1512,1649,3,1700,1652,-8,0,,0,65,46,37,214,,,,,
16-08-22,Republic Airline,Republic Airline: YX,YX,20452,4743,AVL,"Asheville, NC",CLT,"Charlotte, NC",1818,1812,-6,23,1835,1902,15,1925,1917,-8,0,,0,67,65,27,91,,,,,
14-12-20,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1169,PHL,"Philadelphia, PA",MCO,"Orlando, FL",1720,1716,-4,23,1739,1951,14,2000,2005,5,0,,0,160,169,132,861,,,,,
16-02-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2067,MCI,"Kansas City, MO",CLT,"Charlotte, NC",700,753,53,53,846,1135,8,1014,1143,89,0,,0,134,170,109,808,0,53,36,0,0
18-03-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,936,MCO,"Orlando, FL",ATL,"Atlanta, GA",1135,1226,51,25,1251,1405,10,1315,1415,60,0,,0,100,109,74,404,0,0,47,0,13
25-08-23,Envoy Air,Envoy Air: MQ,MQ,20398,3472,DFW,"Dallas/Fort Worth, TX",TLH,"Tallahassee, FL",1901,1857,-4,26,1923,2216,4,2221,2220,-1,0,,0,140,143,113,767,,,,,
29-11-22,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5093,CLT,"Charlotte, NC",BHM,"Birmingham, AL",1125,1121,-4,29,1150,1154,4,1205,1158,-7,0,,0,100,97,64,350,,,,,
18-07-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1866,OAK,"Oakland, CA",BUR,"Burbank, CA",1130,1126,-4,9,1135,1226,2,1245,1228,-17,0,,0,75,62,51,325,,,,,
26-11-21,Horizon Air,Horizon Air: QX,QX,19687,2210,SNA,"Santa Ana, CA",PDX,"Portland, OR",1525,1522,-3,16,1538,1802,3,1755,1805,10,0,,0,150,163,144,859,,,,,
27-01-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2227,SJU,"San Juan, PR",MIA,"Miami, FL",555,553,-2,13,606,714,6,750,720,-30,0,,0,175,147,128,1045,,,,,
20-02-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1898,PHL,"Philadelphia, PA",EYW,"Key West, FL",1122,1111,-11,16,1127,1407,17,1429,1424,-5,0,,0,187,193,160,1121,,,,,
07-06-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,645,OGG,"Kahului, HI",PHX,"Phoenix, AZ",2225,2215,-10,10,2225,645,9,712,654,-18,0,,0,347,339,320,2845,,,,,
23-09-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,176,BOS,"Boston, MA",BNA,"Nashville, TN",1000,1003,3,12,1015,1130,6,1155,1136,-19,0,,0,175,153,135,942,,,,,
11-02-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1303,LAX,"Los Angeles, CA",DAL,"Dallas, TX",1810,1823,13,12,1835,2301,3,2300,2304,4,0,,0,170,161,146,1246,,,,,
28-02-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1293,MSP,"Minneapolis, MN",RSW,"Fort Myers, FL",745,835,50,22,857,1255,3,1215,1258,43,0,,0,210,203,178,1416,43,0,0,0,0
07-06-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1181,LAS,"Las Vegas, NV",ATL,"Atlanta, GA",1340,1400,20,9,1409,2035,8,2040,2043,3,0,,0,240,223,206,1747,,,,,
22-02-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2266,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",2020,2040,20,18,2058,6,4,17,10,-7,0,,0,177,150,128,1121,,,,,
30-05-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2248,DFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA",1040,1034,-6,24,1058,1207,4,1236,1211,-25,0,,0,236,217,189,1464,,,,,
24-06-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2896,ATL,"Atlanta, GA",TPA,"Tampa, FL",1735,1812,37,52,1904,2053,6,1903,2059,116,0,,0,88,167,109,406,0,0,116,0,0
18-03-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1488,SAN,"San Diego, CA",SEA,"Seattle, WA",1310,1310,0,29,1339,1613,4,1604,1617,13,0,,0,174,187,154,1050,,,,,
06-08-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2923,KOA,"Kona, HI",SJC,"San Jose, CA",1345,1351,6,11,1402,2127,4,2140,2131,-9,0,,0,295,280,265,2384,,,,,
12-04-21,Envoy Air,Envoy Air: MQ,MQ,20398,4292,CVG,"Cincinnati, OH",DCA,"Washington, DC",1224,1218,-6,10,1228,1330,3,1350,1333,-17,0,,0,86,75,62,411,,,,,
14-04-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,573,HOU,"Houston, TX",ELP,"El Paso, TX",1240,1300,20,12,1312,1350,7,1345,1357,12,0,,0,125,117,98,677,,,,,
04-09-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3926,HOU,"Houston, TX",MDW,"Chicago, IL",950,1000,10,12,1012,1216,4,1215,1220,5,0,,0,145,140,124,937,,,,,
12-07-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1280,ORD,"Chicago, IL",ANC,"Anchorage, AK",1540,1538,-2,18,1556,1913,3,1922,1916,-6,0,,0,402,398,377,2846,,,,,
11-03-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2107,LGB,"Long Beach, CA",PHX,"Phoenix, AZ",1835,1836,1,12,1848,2046,44,2050,2130,40,0,,0,75,114,58,355,0,0,40,0,0
18-02-19,Republic Airline,Republic Airline: YX,YX,20452,3475,IAH,"Houston, TX",IND,"Indianapolis, IN",1155,1152,-3,13,1205,1441,14,1514,1455,-19,0,,0,139,123,96,844,,,,,
08-02-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3942,GTF,"Great Falls, MT",SLC,"Salt Lake City, UT",700,652,-8,11,703,806,4,847,810,-37,0,,0,107,78,63,463,,,,,
08-05-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1079,SEA,"Seattle, WA",DFW,"Dallas/Fort Worth, TX",1158,1331,93,18,1349,1912,42,1803,1954,111,0,,0,245,263,203,1660,0,0,18,0,93
30-05-19,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5153,JAX,"Jacksonville, FL",LGA,"New York, NY",710,707,-3,16,723,918,9,931,927,-4,0,,0,141,140,115,833,,,,,
18-11-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,733,ORD,"Chicago, IL",DEN,"Denver, CO",800,758,-2,35,833,937,10,943,947,4,0,,0,163,169,124,888,,,,,
21-12-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5286,AUS,"Austin, TX",LAX,"Los Angeles, CA",1855,1851,-4,18,1909,2012,7,2036,2019,-17,0,,0,221,208,183,1242,,,,,
13-01-22,JetBlue Airways,JetBlue Airways: B6,B6,20409,633,BOS,"Boston, MA",SFO,"San Francisco, CA",1845,2021,96,14,2035,2,5,2247,7,80,0,,0,422,406,387,2704,80,0,0,0,0
12-05-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1721,ATL,"Atlanta, GA",STL,"St. Louis, MO",2010,2202,112,8,2210,2223,3,2055,2226,91,0,,0,105,84,73,484,66,0,0,0,25
10-06-19,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4274,ORD,"Chicago, IL",LNK,"Lincoln, NE",1545,1730,105,24,1754,1910,4,1729,1914,105,0,,0,104,104,76,466,0,0,0,0,105
29-09-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1170,LAX,"Los Angeles, CA",HNL,"Honolulu, HI",1703,1653,-10,18,1711,1914,5,1944,1919,-25,0,,0,341,326,303,2556,,,,,
14-11-19,Republic Airline,Republic Airline: YX,YX,20452,4427,LGA,"New York, NY",DTW,"Detroit, MI",659,652,-7,9,701,829,10,903,839,-24,0,,0,124,107,88,502,,,,,
08-01-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,955,LGA,"New York, NY",DTW,"Detroit, MI",931,925,-6,20,945,1109,9,1142,1118,-24,0,,0,131,113,84,502,,,,,
31-05-23,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5463,LGA,"New York, NY",ALB,"Albany, NY",1559,1558,-1,21,1619,1647,3,1712,1650,-22,0,,0,73,52,28,136,,,,,
19-03-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,754,LAS,"Las Vegas, NV",MSP,"Minneapolis, MN",1500,1452,-8,13,1505,1940,13,2008,1953,-15,0,,0,188,181,155,1299,,,,,
08-06-23,Allegiant Air,Allegiant Air: G4,G4,20368,2542,SBN,"South Bend, IN",PGD,"Punta Gorda, FL",1059,1054,-5,10,1104,1317,5,1337,1322,-15,0,,0,158,148,133,1049,,,,,
22-11-21,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,287,EWR,"Newark, NJ",BNA,"Nashville, TN",2135,2132,-3,21,2153,2236,6,2309,2242,-27,0,,0,154,130,103,748,,,,,
30-09-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,104,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1700,1657,-3,10,1707,1755,4,1820,1759,-21,0,,0,80,62,48,258,,,,,
03-01-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5596,SBA,"Santa Barbara, CA",LAX,"Los Angeles, CA",600,,,,,,,701,,,1,C,0,61,,,89,,,,,
05-09-22,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,188,SFO,"San Francisco, CA",JFK,"New York, NY",2220,2215,-5,14,2229,635,9,701,644,-17,0,,0,341,329,306,2586,,,,,
01-04-21,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3948,RAP,"Rapid City, SD",MSP,"Minneapolis, MN",1440,1438,-2,10,1448,1653,7,1722,1700,-22,0,,0,102,82,65,489,,,,,
03-07-19,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1910,SEA,"Seattle, WA",SLC,"Salt Lake City, UT",1325,1323,-2,19,1342,1617,5,1626,1622,-4,0,,0,121,119,95,689,,,,,
07-01-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,105,HOU,"Houston, TX",ATL,"Atlanta, GA",1930,1929,-1,10,1939,2201,5,2225,2206,-19,0,,0,115,97,82,696,,,,,
29-12-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1100,SFO,"San Francisco, CA",SLC,"Salt Lake City, UT",555,607,12,15,622,845,5,852,850,-2,0,,0,117,103,83,599,,,,,
23-07-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2110,BOS,"Boston, MA",LAX,"Los Angeles, CA",1930,1925,-5,18,1943,2215,13,2244,2228,-16,0,,0,374,363,332,2611,,,,,
20-07-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,143,AMA,"Amarillo, TX",AUS,"Austin, TX",645,639,-6,8,647,744,3,755,747,-8,0,,0,70,68,57,418,,,,,
19-04-21,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,641,TUS,"Tucson, AZ",SEA,"Seattle, WA",1820,1808,-12,14,1822,2113,7,2133,2120,-13,0,,0,193,192,171,1216,,,,,
04-06-19,Envoy Air,Envoy Air: MQ,MQ,20398,3724,LGA,"New York, NY",CVG,"Cincinnati, OH",829,829,0,21,850,1023,10,1045,1033,-12,0,,0,136,124,93,585,,,,,
09-01-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2693,EWR,"Newark, NJ",ORD,"Chicago, IL",1746,1747,1,14,1801,1905,20,1938,1925,-13,0,,0,172,158,124,719,,,,,
21-10-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1602,LAS,"Las Vegas, NV",FAT,"Fresno, CA",900,859,-1,19,918,1008,3,1015,1011,-4,0,,0,75,72,50,259,,,,,
14-08-19,Republic Airline,Republic Airline: YX,YX,20452,4563,PHL,"Philadelphia, PA",CMH,"Columbus, OH",1523,1526,3,28,1554,1702,6,1707,1708,1,0,,0,104,102,68,406,,,,,
07-02-21,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5027,ATL,"Atlanta, GA",CLT,"Charlotte, NC",1103,1108,5,15,1123,1205,11,1234,1216,-18,0,,0,91,68,42,226,,,,,
08-12-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3960,SLC,"Salt Lake City, UT",SMF,"Sacramento, CA",832,832,0,50,922,945,6,947,951,4,0,,0,135,139,83,532,,,,,
18-05-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2125,BNA,"Nashville, TN",IAD,"Washington, DC",1335,1331,-4,27,1358,1615,5,1615,1620,5,0,,0,100,109,77,542,,,,,
24-09-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4623,SAN,"San Diego, CA",LIH,"Lihue, HI",730,730,0,19,749,1004,6,1040,1010,-30,0,,0,370,340,315,2676,,,,,
10-10-21,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3580,LAX,"Los Angeles, CA",SMF,"Sacramento, CA",1717,1742,25,12,1754,1859,12,1844,1911,27,0,,0,87,89,65,373,0,27,0,0,0
13-06-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1862,PIT,"Pittsburgh, PA",PHL,"Philadelphia, PA",1608,1606,-2,10,1616,1704,3,1717,1707,-10,0,,0,69,61,48,268,,,,,
29-04-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,542,LAS,"Las Vegas, NV",SLC,"Salt Lake City, UT",1950,1953,3,9,2002,2158,6,2210,2204,-6,0,,0,80,71,56,368,,,,,
29-06-22,Envoy Air,Envoy Air: MQ,MQ,20398,4221,STL,"St. Louis, MO",AUS,"Austin, TX",1042,1037,-5,11,1048,1231,4,1245,1235,-10,0,,0,123,118,103,721,,,,,
11-03-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1507,ATL,"Atlanta, GA",SLC,"Salt Lake City, UT",1209,1204,-5,14,1218,1414,4,1430,1418,-12,0,,0,261,254,236,1590,,,,,
21-11-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5104,JMS,"Jamestown, ND",DVL,"Devils Lake, ND",1705,1657,-8,37,1734,1804,3,1756,1807,11,0,,0,51,70,30,83,,,,,
22-08-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1709,CLT,"Charlotte, NC",FLL,"Fort Lauderdale, FL",1405,1448,43,21,1509,1655,7,1603,1702,59,0,,0,118,134,106,632,43,0,16,0,0
19-02-19,Allegiant Air,Allegiant Air: G4,G4,20368,2172,SFB,"Sanford, FL",PSM,"Portsmouth, NH",1619,1637,18,13,1650,1908,5,1909,1913,4,0,,0,170,156,138,1144,,,,,
18-01-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,163,HOU,"Houston, TX",MDW,"Chicago, IL",1850,1903,13,11,1914,2103,8,2115,2111,-4,0,,0,145,128,109,937,,,,,
10-06-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,189,ABQ,"Albuquerque, NM",DFW,"Dallas/Fort Worth, TX",1235,1402,87,8,1410,1626,8,1526,1634,68,0,,0,111,92,76,569,12,0,0,0,56
21-07-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1700,MCO,"Orlando, FL",JFK,"New York, NY",800,849,49,18,907,1118,8,1053,1126,33,0,,0,173,157,131,944,0,0,33,0,0
17-07-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1062,BWI,"Baltimore, MD",SAV,"Savannah, GA",820,839,19,10,849,1008,3,1015,1011,-4,0,,0,115,92,79,549,,,,,
16-04-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1029,MSP,"Minneapolis, MN",PDX,"Portland, OR",929,926,-3,12,938,1101,2,1112,1103,-9,0,,0,223,217,203,1426,,,,,
22-10-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,420,TUL,"Tulsa, OK",HOU,"Houston, TX",1040,1045,5,11,1056,1207,2,1215,1209,-6,0,,0,95,84,71,453,,,,,
14-11-22,Envoy Air,Envoy Air: MQ,MQ,20398,3618,ORD,"Chicago, IL",CID,"Cedar Rapids/Iowa City, IA",1255,1247,-8,27,1314,1357,3,1412,1400,-12,0,,0,77,73,43,196,,,,,
09-01-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1822,MSP,"Minneapolis, MN",STL,"St. Louis, MO",1255,1249,-6,25,1314,1421,8,1428,1429,1,0,,0,93,100,67,448,,,,,
13-02-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2765,PHX,"Phoenix, AZ",ORD,"Chicago, IL",800,,,,,,,1228,,,1,C,0,208,,,1440,,,,,
17-10-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2389,EWR,"Newark, NJ",CLT,"Charlotte, NC",1007,957,-10,14,1011,1134,14,1214,1148,-26,0,,0,127,111,83,529,,,,,
06-05-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2860,BWI,"Baltimore, MD",PIT,"Pittsburgh, PA",2115,2141,26,10,2151,2231,3,2220,2234,14,0,,0,65,53,40,210,,,,,
30-07-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2153,DEN,"Denver, CO",MCO,"Orlando, FL",1020,1021,1,12,1033,1616,10,1600,1626,26,0,,0,220,245,223,1546,0,0,26,0,0
01-03-22,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1328,SEA,"Seattle, WA",SFO,"San Francisco, CA",2155,2150,-5,30,2220,6,4,2359,10,11,0,,0,124,140,106,679,,,,,
19-05-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1295,PHX,"Phoenix, AZ",DFW,"Dallas/Fort Worth, TX",2035,2042,7,13,2055,40,10,55,50,-5,0,,0,140,128,105,868,,,,,
10-05-21,Allegiant Air,Allegiant Air: G4,G4,20368,1242,PBI,"West Palm Beach/Palm Beach, FL",AVL,"Asheville, NC",1514,1513,-1,11,1524,1650,17,1702,1707,5,0,,0,108,114,86,620,,,,,
15-08-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1939,RNO,"Reno, NV",LGB,"Long Beach, CA",1740,1738,-2,10,1748,1854,3,1905,1857,-8,0,,0,85,79,66,402,,,,,
21-07-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1403,BWI,"Baltimore, MD",DFW,"Dallas/Fort Worth, TX",702,658,-4,22,720,854,12,926,906,-20,0,,0,204,188,154,1217,,,,,
20-12-19,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1950,SFO,"San Francisco, CA",SAN,"San Diego, CA",615,609,-6,25,634,744,2,754,746,-8,0,,0,99,97,70,447,,,,,
23-02-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,706,OGG,"Kahului, HI",LAX,"Los Angeles, CA",1417,1432,15,15,1447,2122,16,2142,2138,-4,0,,0,325,306,275,2486,,,,,
29-10-22,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2046,MCO,"Orlando, FL",EWR,"Newark, NJ",953,951,-2,13,1004,1205,6,1230,1211,-19,0,,0,157,140,121,937,,,,,
01-08-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3802,MSN,"Madison, WI",DTW,"Detroit, MI",1311,1308,-3,7,1315,1508,18,1532,1526,-6,0,,0,81,78,53,311,,,,,
16-05-19,JetBlue Airways,JetBlue Airways: B6,B6,20409,381,BOS,"Boston, MA",RIC,"Richmond, VA",1806,1811,5,11,1822,1935,3,1952,1938,-14,0,,0,106,87,73,474,,,,,
22-10-20,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4735,MSP,"Minneapolis, MN",CMH,"Columbus, OH",810,806,-4,19,825,1053,6,1055,1059,4,0,,0,105,113,88,626,,,,,
13-03-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3136,ORD,"Chicago, IL",SLC,"Salt Lake City, UT",1710,1708,-2,25,1733,1943,6,1953,1949,-4,0,,0,223,221,190,1250,,,,,
16-10-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1318,ATL,"Atlanta, GA",PHL,"Philadelphia, PA",810,808,-2,21,829,955,3,1008,958,-10,0,,0,118,110,86,666,,,,,
26-11-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2197,PHX,"Phoenix, AZ",SEA,"Seattle, WA",1443,1437,-6,11,1448,1628,8,1656,1636,-20,0,,0,193,179,160,1107,,,,,
07-03-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,831,ATL,"Atlanta, GA",MIA,"Miami, FL",1423,1422,-1,17,1439,1608,10,1618,1618,0,0,,0,115,116,89,594,,,,,
26-08-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2567,MIA,"Miami, FL",DFW,"Dallas/Fort Worth, TX",1153,1155,2,17,1212,1335,17,1400,1352,-8,0,,0,187,177,143,1121,,,,,
10-11-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1638,LGA,"New York, NY",ORD,"Chicago, IL",1530,1524,-6,34,1558,1701,18,1717,1719,2,0,,0,167,175,123,733,,,,,
02-01-22,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6343,ORD,"Chicago, IL",SAV,"Savannah, GA",1430,1625,115,21,1646,1941,7,1749,1948,119,0,,0,139,143,115,773,119,0,0,0,0
09-10-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1657,PHL,"Philadelphia, PA",BOS,"Boston, MA",1039,1034,-5,16,1050,1142,4,1202,1146,-16,0,,0,83,72,52,280,,,,,
29-01-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2946,DAL,"Dallas, TX",TPA,"Tampa, FL",1640,1636,-4,10,1646,1932,7,1950,1939,-11,0,,0,130,123,106,917,,,,,
11-11-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1414,CMH,"Columbus, OH",BWI,"Baltimore, MD",535,529,-6,12,541,636,7,655,643,-12,0,,0,80,74,55,337,,,,,
28-08-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,453,MKE,"Milwaukee, WI",STL,"St. Louis, MO",830,828,-2,9,837,928,4,945,932,-13,0,,0,75,64,51,317,,,,,
12-09-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,6801,DAL,"Dallas, TX",PNS,"Pensacola, FL",1605,1641,36,12,1653,1812,4,1745,1816,31,0,,0,100,95,79,592,31,0,0,0,0
